"This is quite good:
Vancouver director releases hilarious ""Stay in your fucking house!"" #COVIDCanada public service announcement video
https://t.co/vKVso2ily2 https://t.co/ljhWYQSG0U" 
"Seemed appropriate. #wfh #covid_19 #bahhumbug #morningcoffee @ North Vancouver, British Columbia https://t.co/74fxbocOHU" 

Time for stricter measures in #BC also?#FlattenTheCurve 

@adriandix @jjhorgan 
@globeandmail https://t.co/7Ahk0KDkc0"
"Again, that piece about air dryers. Your best bet may be to carry your own paper towels where they aren't supplied (like the Vancouver courthouse!!!) https://t.co/VpygMh1nwL"
"COVID-19 Need to Know:

Have questions about COVID-19 in Vancouver? Call 3-1-1 not 9-1-1.

More information: https://t.co/vnDzNWtSe8 https://t.co/VRxdFkYIBM"
"The latest on the coronavirus: Provinces threaten fines, arrests to enforce isolation; Vancouver bans visitors at long-term care homes /via @globeandmail https://t.co/UGxZIiEn5i @fordnation @ONThealth @celliottability"
"""My chest pain was so bad that night that it kept me up for several hours. When I finally got to sleep, it was a relief."" 

https://t.co/Oo6TJjelG9"
@LucianWolfe Hey there! You can use the following link to report: https://t.co/PjUeys7G5B ^CJC
"@kennedystewart @steeletalk You have severe Stockholm Syndrome @kennedystewart .

Trudeau, Fed Health, Prov Health all let #CoronaVirus into Vancouver &amp; BC unchecked when should have had immediate quarantine on all travellers fr China. Already failed them.

https://t.co/u9jfnf814E #cdnpoli #COVIDCanada"
@SmartassReMarx @JJBeanCoffee Hey there! You can use the following link to make a report: https://t.co/eEMgM3Medz ^CJC
"@CTVVancouver @CityofVancouver 
Vancouver Downtown English Bay CoronaVirus 20 March, (saw this while dri... https://t.co/k0GWzhv4Wv via @YouTube"
Information on Coronavirus Disease (COVID-19) - Vancouver Coastal Health https://t.co/gijIBLToip
"@Twitter Effective immediately, Killarney Community Centre, like all Park Board facilities, will be closed until further notice.  For more about the impact of this proactive measure, please visit the City of Vancouver website:  https://t.co/zHepNAZRyR https://t.co/cJ050PgVZf"
Department of Health Canada and City of Vancouver: Prioritize a COVID-19 Protection Plan for the Homeless - Sign the Petition! https://t.co/HHSXCieRtA via @CdnChange
#COVID19 confirmed at #DeltaBC #carehome in #MetroVancouver https://t.co/8r3I7Kpycc #SouthDelta #Delta #yvr #Vancouver #WuhanCoronovirus #WuhanVirus #coronavirus #Canada #seniors
"Honestly we should be ashamed as a society that let this happen, namely by forcing people to work when they’re sick | How the coronavirus took North Vancouver’s Lynn Valley Care Centre https://t.co/LzQBq5hBoq"
Nearly 200 doctors at some of Metro Vancouver's busiest hospitals are pleading with B.C.'s provincial health officer to lock down entire communities in order to contain COVID-19. https://t.co/8EoDFdAA1i
@couldbefunnier1 @JustinTrudeau I wish well on all the socialist tortured souls. Lots of brainwashed people out there. Again I feel sorry for you. All the flights full of #coronavirus that landed in Vancouver @JustinTrudeau authorized may kill you. I hope not
Coronavirus has Vancouver leaders calling for a safe supply for drug users https://t.co/Rnv0YSzmOj
How the coronavirus took North Vancouver’s Lynn Valley Care Centre /via @globeandmail https://t.co/exFaEumQ04
"#cityLife #Vancouver
...people at the store were like... snatching up carbs, salty foods, canned foods &amp; processed meat. And I'm like, ""I think the idea is to stay away from #Coronavirus risk factors, not join it pronto. Good luck, b*tches!"" 

😷✌️"
@RosieBarton @kate_canadian More plane loads of coronavirus arrive at Vancouver........
@solstice420 @SafetyInfoCan @PattyHajdu @CPHO_Canada @celliottability @fordnation Another worried doctor we need to contact.   Vancouver this time.    https://t.co/valn2aeqi6
"The latest on the coronavirus: Provinces threaten fines, arrests to enforce isolation; Vancouver bans visitors at long-term care homes - The Globe and Mail https://t.co/p6bC5siOJB #housing #Vancouver #development #planning #letstalkhousing"
Coronavirus: What will happen to Canada’s housing market amid the pandemic? - Global News https://t.co/YLjK49zcvD #housing #Vancouver #development #planning #letstalkhousing
B.C. government vows to protect renters facing eviction due to coronavirus - Global News https://t.co/bthuigcdNA #housing #Vancouver #development #planning #letstalkhousing
Response to COVID-19 emergency will define Vancouver Mayor Kennedy Stewart’s legacy - The Globe and Mail https://t.co/EgRlN2UjdY #housing #Vancouver #development #planning #letstalkhousing
"‘I bawled, it was heartbreaking’: Parksville homeless shelter forced to close due to COVID-19 concerns - https://t.co/TpICTKUROh https://t.co/E4d8GwiK0g #housing #Vancouver #development #planning #letstalkhousing"
No open houses for Metro Vancouver real estate listings; sick buyers must stay home - Vancouver Is Awesome https://t.co/xZ5JI8XF0n #housing #Vancouver #development #planning #letstalkhousing
A safe supply for drug users may be the only way to head off an even greater coronavirus tragedy - Maclean's https://t.co/2I3pnpEeog #housing #Vancouver #development #planning #letstalkhousing
Street vendor magazine Megaphone goes digital in response to COVID-19 - Vancouver Courier https://t.co/pMJMdsObpY #housing #Vancouver #development #planning #letstalkhousing
COVID-19: B.C. Housing bans evictions of low-income renters - Vancouver Sun https://t.co/gbxfcO6kCN #housing #Vancouver #development #planning #letstalkhousing
"Growing calls to suspend rent, halt evictions due to COVID-19 pandemic - CTV News https://t.co/LiMmun8TYW #housing #Vancouver #development #planning #letstalkhousing"
"Mayor of Vancouver calls on province to create rent bank, ban tenant evictions during pandemic - https://t.co/WGnCDc0T3L https://t.co/JDa0En5Xj3 #housing #Vancouver #development #planning #letstalkhousing"
Vancouver Coastal Health confirms case of COVID-19 at Haro Park Centre - Vancouver Courier https://t.co/1BKPfLDFXw #housing #Vancouver #development #planning #letstalkhousing
Province looking at impact of COVID-19 on renters and landlords - Vancouver Courier https://t.co/WrSKVgbiDC #housing #Vancouver #development #planning #letstalkhousing
"Downtown Eastside, Vancouver, #BritishColumbia, #Canada via @AndreaWoo, @globeandmail.

@Wikipedia entry: https://t.co/qYH48TsEZL

#DTES #YVR #QuaratineLife #COVID19 #EastVan #coronavirus https://t.co/GoV7omcAgb"
"@jlrealww @Koocheekoo11 @BarnabusShadows @mitchellvii @Tuscany2011 Are you claiming that the BC CDC is reporting false information Jaclyn? It clearly states on their website that there are 230 confirmed cases in Vancouver and 424 in the province.
https://t.co/5h6tpzG8ul https://t.co/1Ne4OgjUV2"
"@JanetBrown980 @CKNW @GlobalBC @CUrquhartGlobal @jarmstrongbc @kennedystewart @adriandix @DrBonnieHenry @PattyHajdu Times is for desperate measures. Vancouver is not listening despites having highest coronavirus cases in the country,"
Doctors call for lock down.  We are heading towards becoming like Italy. #Vancouver #Vanpoli #Bcpoli https://t.co/zG44TYi7D2
Yesterday passing by a local Gurudwara in Abbotsford (near Vancouver) saw a wedding procession in the parking lot. People huddled in close proximity behind the groom regardless of #coronavirus https://t.co/E9SnlKiswc
"STAY HOME
It could save lives 
——————————
#FlattenTheCurve
——————————
#Covid19 #corona #virus
#StayAtHome #SocialDistancing 
#WHO  #HealthCanada #SurreyBC #CityofSurrey #Vancouver #Burnaby #Ottawa #Canada #FraserHealth #HealthBC  #Toronto #DeltaBC #Ontario #coronavirus #VCH #RCH https://t.co/YfvDiAnXVv"
"Canada needs to break down its confirmed Covid-19 cases by city. Geographically, this is a huge ass country with giant ass provinces. Conservatively, I'd wager 85% of cases are in Toronto, Vancouver, Calgary &amp; Montreal. #COVID19Ontario"
"Vancouver needs this support before our hospitals are full ( aka in 5 days). Please be pre-emptive not reactive.

@adriandix @CPHO_Canada @JustinTrudeau

https://t.co/akFB6ypNeV"
Coronavirus: Long-term care workers barred from working multiple jobs by Vancouver Coastal Health | https://t.co/Crj0FKs12q https://t.co/kJI8GLKrR5 #coronavirus #Pandemic #COVID19 #CoronavirusUpdates #Lockdown #Closed #Suspended #Vancouver #BC #CareHomes
"#COVID19 In #Montreal, Locals Will Sing Leonard Cohen Songs From Their Windows On March 22 any suggestions 4 #Kingston #Toronto #Kitchener #Hamilton #Ottawa #Winnipeg #Saskatoon #Calgary #Vancouver #Stjohns #Halifax #Moncton #Charlottetown #whitehorse etc. https://t.co/56MCqvWRbF"
"Next up, one of the original craft brewers in Vancouver, &amp; still my fave, @Brassneckbrew. Off sales available from their front door. Support independent places you love if you want them to still be around when COVID-19 isn't. As the label on the beer can says, it's a no brainer https://t.co/h2zUb02fKd"
We have to hope that there is zero bailout for all the lunatics on Vancouver Island. Have fun with Covid-19 on your cute little island when the looters come to your house https://t.co/clHBi4omwx
"In #Vancouver having fun is way worse than Covid-19.
#nofuncity https://t.co/JbkOfmDb6q"
"Vancouver #mining Peeps!  @MoosesDownUnder, hosts of so many of our industry events including #MiningforToys &amp; Global Change for Children has closed due to COVID-19.  Consider purchasing a gift card to help them keep the doors open after the dust settles. https://t.co/mkUw2lxT6s https://t.co/tijCa2RB4b"
Fine them $. Starting tomorrow morning. France is doing it. #COVIDIOTS should be fined for endangering public health. #Vancouver #vanpoli #bcpoli #coronavirus #StayAtHome #COVID19BC https://t.co/2BqBhSXUev
"Spoke to several friends from Vancouver, this was exactly the case on all their basketball courts there #coronavirus https://t.co/cGzgjBH1Un"
@donaldsonkyle @GrillCheezKilla @CityNewsVAN @BT_Vancouver @NEWS1130 Everyone screaming and blowing coronavirus breath into the air all at once
"I’m proud of our local business community for being ahead of the curve on a lot of these measures.

Please know we are working hard on short and long term solutions for everyone affected by COVID-19 in Vancouver, including local biz. 

2/3"
Here’s a great website made in Vancouver. “CovidHelper connects low-risk COVID-19 demographics with nearby high-risk demographics who are unable to leave their homes and need help buying groceries or medicines.” https://t.co/IuBTkIWtmp
"@fordprefect241 Metro areas will need  the extra-beds.  Population density.  It is about the ratio of beds for infected people. Toronto, Vancouver and Montreal should get some too. Time will tell which measures save lives. Blackface hesitation is now killing Canadians. #wuflu #coronavirus"
"@Mandana__d @ShariONeill12 @cityofcoquitlam Also, I believe Quarry Rock in North Vancouver had overcrowding issues before #coronavirus . Not enough parking and other issues that need to be addressed. A great hike. One of the best in Metro Vancouver. Coquitlam Crunch is pretty good, too."
"@n_weva @acampbell99 @RevelleBeth Looking at Spain which is closer to Canada’s demographics than Italy, finds that a significant increase in coronavirus cases came in the days following March 8 — jumping from 674 cases to nearly 8,000 throughout the following week. #flatteningthecurve
https://t.co/l5hrHo74O4"
"Self isolation day 1 
.
.
.
.#workfromhome #selfisolation #quarantine #covid_19 #stayhome #stayhealthy #besafe #beresponsible #communityfirst @ Vancouver, British Columbia https://t.co/O0iGAbIRYZ"
COVID-19: B.C. doctors urge Dr. Bonnie Henry to take stricter measures | Vancouver Sun ⁦@DrBonnieHenry⁩ please !!!!! https://t.co/0uYiGQOGU1
"COVID-19 Need to Know: 

✅ Maintaining physical distance of 2m is one way we can help stop the spread of #COVID19. If groups of people gather outside your organization or service, we encourage downloading &amp; printing the posters to encourage distancing: https://t.co/fcjmAsOge7 https://t.co/HjsjY8NSMq"
"AA members in Metro Vancouver might be more in need than ever right now to have support - but can't meet face-to-face in groups as usual.

https://t.co/iMp68sQXG7"
"Beta Vancouver Coronavirus (COVID-19) Update.
To all our friends worldwide we send you our wishes to be safe, look after each other and as a community we can beat this! https://t.co/nO57zppVey"
"Catholic masses across the archdiocese will no longer be held in front of public congregations, beginning today.

https://t.co/xEPO4Ypxfg"
"We hope you understand these new rules are in place to protect the health of our patients, clients, residents, staff and physicians.

We will advise the public when these new rules are lifted.

Please view our website for up-to-date information: https://t.co/GsRdIx1hdg

(3/3)"
COVID-19 Drive-thru testing now open in Vancouver https://t.co/YLNEcv41RU
Starbucks is officially closing all of its cafes across Canada https://t.co/qdpM886nog
The latest numbers of COVID-19 cases in Canada https://t.co/z0qX2R93m9  .No surprise BC has 426 cases given the amount of planes landing at Vancouver International airport from China. It is the Chinese Virus.
JUST IN: Fraser Health announced Saturday that a staff member at Delta View Care Centre in Delta has tested positive for COVID-19. https://t.co/fwVDGf2Uyx
9pm tonight! ~ Vancouver drag queens plan virtual shows after performances cancelled due to COVID-19 https://t.co/PSuUnqZHeE via @viawesome
Dear @GlobalBC @CTVVancouver @BT_Vancouver can we add some happy news to each broadcast? Beginning middle and end... Anything! I think we all need it at this point. Our anxiety and fear is running full force as is. #Covid_19 #AnxietyRelief
"@John_Yap can you please close all restaurant patios in Steveston! #Vancouver has done this. Why not #Richmond ? I understand take out,  but Steveston is a destination, so it’s not just locals. #SocialDistancing #Covid_19 #bonniehenry @CDCofBC #RichmondBC #Steveston"
"https://t.co/dT3veKRbJh
Videos coming out of patients with COVID-19 are quite shocking! We must all do our part to #SocialDistance #SocialIsolate ourselves for people young, old and  with immune deficiencies.
Yet again crowds of people on beaches/parks in Vancouver @JustinTrudeau"
"Some say #Vancouver officials need to do similarly. @CityofVancouver and @ParkBoard, what are your thoughts re: our local beaches and parks? #Covid_19 #COVIDー19 #QuarantineActivities #lifeisNOTaBeach https://t.co/QskpNnEHOk"
COVID-19: B.C. doctors urge Dr. Bonnie Henry to take stricter measures | Vancouver Sun https://t.co/bYxGddCX8u
"There are about 3,600 homeless people in Metro Vancouver

There are about 23,000 hotel rooms

Many homeless people are unable to self-isolate, may not have access to hot water and are vulnerable to COVID-19

Our government needs to take action to protect them"
Social Distancing in Vancouver Parks During COVID-19 Outbreak https://t.co/DS2TaWlEID via @Miss604
Hey  @VancouverSun @theprovince @cbcnewsbc @GlobalBC @CTVVancouver WTH?!!! A pick up basketball game in #Vancouver by #joycestation ??? #CoronavirusPandemic #Covid_19 #StayAtHome https://t.co/FOxfrlGevR
PRIORITIZE a protection plan for the HOMELESS @JennyKwanBC @JustinTrudeau @kennedystewart @CityofVancouver #Covid_19 #yvr #canpoli #bcpoli https://t.co/0AIzenF62C
"""Call people out:"" Dr. Bonnie Henry wants us to get serious about social distancing https://t.co/42Lu7QnnFL"
"Every couple who's tried to leave the orbit of Toronto, Montreal and Vancouver has thought about this to some extent, but Mike does great job defining the problem that has led to the rise of those cities at the expense of everywhere else. And why COVID-19 might change all that. https://t.co/Z1tUJKPbRd"
"@spedassist @TorontoStar International:layovers, diplomats,US citizens,Mexican, Caribbean
https://t.co/blxvfEI2GX https://t.co/R7huDvBIym"
Coronavirus: Go home Vancouver. Social distancing is not a party https://t.co/G7zwdacYdO via @scmpnews
Coronavirus: Long-term care workers barred from working multiple jobs by Vancouver Coastal Health - Global News has been published on Canada News Media - https://t.co/KHng2YrGWp #news https://t.co/Q7z3FSMrBK
"As the COVID-19 crisis continues, a @YVRTenantsUnion  says it's gotten 700 calls or emails from renters who fear eviction - including recently laid-off workers from Whistler Blackcomb who are being asked to leave staff housing. https://t.co/79kth10y7R"
Health authorities on Vancouver Island have announced new limits on visitation at health-care facilities in their jurisdiction because of COVID-19. https://t.co/7nmL3x5EEM
"Coronavirus Update: Provinces threaten fines, arrests to enforce isolation; Vancouver bans most visitors to long-term care homes https://t.co/Pyw2tUuWHG https://t.co/5su5VUhLJI"
#Vancouver #coronavirus #SocialDistancing game weak af https://t.co/kS5MM9EYnx
"Meeting the challenge of COVID-19: Vancouver brewery Parallel 49 is switching to make hand sanitizer, and grocery deliverer Spud is looking to hire 100 laid-off restaurant workers. https://t.co/ZeuzG8rOFm"
"@AHS_media @YourAlberta Anyone wonder how two large functions put organized and attended by doctors (Vancouver &amp; Edmonton), attended by some carrying symptoms of COVID-19, could have ever, in a million years, have been allowed to take place! #irresponsibilty #tosaytheleast"
"@saveonfoods at 41st and Dunbar in Vancouver is not adhering to the Covid-19 rules. They let hundreds of people in, nobody is social distancing at the check-out and the manager hung up on me when I called to voice my concerns. @CBCVancouver @DrBonnieHenry @adriandix"
"Ghost ride
https://t.co/bWr1OjUTqK"
"""While Henry has encouraged British Columbians to go outside and enjoy the spring weather, she’s made clear that these activities must take place with small groups of close family or friends.""
#SocialDistancing #Vancouver
https://t.co/JXf95PYZL3"
"@bruce_arthur Thousands still taking advantage of a burst of spring weather in Vancouver: people flocking to playgrounds, beaches, bars and restaurants in defiance of provincial health authorities. Festive fin de siècle feeling for many heedless of COVID-19 and its ramifications for society."
"And so we are now on day 2 of 14 mandated self isolation. In our one bedroom apt in Vancouver. With views of downtown and closed ski fields. I will talk more about Covid 19 from here but just quickly, listen to whatofficials are saying, filter out the nonsense on FB, Twitter etc"
"The #Vancouver Animation School announced it is extending its free trial for schools from 14 to 90 days – or longer if in-person instruction continues to be suspended.

https://t.co/ZUc2yqANQe"
"As the COVID-19 crisis continues, a Vancouver tenant group says it's gotten 700 calls or emails for help from renters who fear eviction - including recently laid-off workers from Whistler Blackcomb who are being asked to leave staff housing. https://t.co/GPoqGlsRU3"
Doctors at some of Metro Vancouver's busiest hospitals are pleading with B.C.'s provincial health officer to lockdown entire communities in order to contain COVID-19. https://t.co/bd1VNbo0ks
"LETTER: Lower Mainland doctors urge province to step up COVID-19 measures.

https://t.co/7HTIRyMG8E"
"@RosieBarton Here is a flight from Xiamen to Vancouver, arriving within the next hour. Does #JustinTrudeau and the #CBC really think that Canadians are stupid to not find out. #COVID19 #coronavirus https://t.co/J1NSZsNx19"
Popular Vancouver Island furniture store temporarily closing all locations amid COVID-19 pandemic https://t.co/KFFeegb4xJ
"Ranging from low-cost or free meals for anyone struggling to higher-end options for those self-isolating in style. 

https://t.co/XikKXUSX4j"
"Does anyone know if there are in fact passengers aboard this flight which departed Chin a and is about to land in Vancouver? #coronavirus #CanadaCovid19 

https://t.co/Uz6ThnNaUc"
"@letsgotothemall Please reach out to Centre for Disease Control BC, Adrian Dix, Vancouver Coastal Health.  We need safe Labs we can go to where COVID-19 related testing is not taking place...I to had to go to lab and refused to go inside to drop off specimen."
How much of Trudeau’s $82B financial aid package will you get? https://t.co/OEDj0HwbT3
"Fixed by Thursday, no one should be doing this with lethal chemicals. What are guys buying? Living at home?
 #CoronAssassination  #Vancouver #Corona #Virus 
#CoronavirusOutbreak  #COVID19 #WuhanVirus #WuhanCoronavirus #WuhanCoronavirusOutbreak
#CoronaVirus https://t.co/2AjnbBI3LO"
How the coronavirus took North Vancouver’s Lynn Valley Care Centre /via @globeandmail https://t.co/jRLRtNAJDP
"A new year can bring many opportunities, but little did local musicians know the first few months of 2020 would mark the beginning of weeks marred by cancelled or postponed shows due to the global coronavirus pandemic https://t.co/5i2JvbpkLN https://t.co/R4AY1ozVfb"
"A new year can bring many opportunities, but little did local musicians know the first few months of 2020 would mark the beginning of weeks marred by cancelled or postponed shows due to the global coronavirus pandemic https://t.co/4zEvCu8Xg1 https://t.co/P0WeGpK0xr"
Vancouver housing advocates issue call for urgent coronavirus help for the homeless https://t.co/y26vmXlyDG via @georgiastraight
"Stop #Coronavictions

#Vancouver #Corona #Virus 
#CoronavirusOutbreak  #COVID19 #WuhanVirus #WuhanCoronavirus #WuhanCoronavirusOutbreak
#CoronaVirus

https://t.co/hNk9Lli28z"
"With over 70 COVID-19 cases in B.C., Dr. Bonnie Henry orders salons, spas, tattoo shops, and more to close #COVID19BC #COVID19Vancouver #Vancouver #BC #yvrstyle #yvrfashion 
https://t.co/jCSTQzqT8v"
"So sad, and should ring alarm bells....“How the coronavirus took North Vancouver’s Lynn Valley Care Centre” - The Globe and Mail https://t.co/homI3HLp4A"
Cherry blossoms lining the streets of Vancouver. Nature doesn't care about Covid-19. https://t.co/5Fq4qoGTo2
"#cannabiscommunity #cannabis #marijuana -https://t.co/iiiW2V5MXo

1/ THREAD: 420 CANCELLED
We are cancelling Vancouver's 420 Protest Festival this year.
Today BC health authorities recommended that large public events be cancelled.
We're really sad to have to ... https://t.co/Ejb1CjOs6T"
"Vancouver Sun: COVID-19: Doctors pen letter urging Dr. Bonnie Henry to take stricter measures.
https://t.co/3CuRnjwE1W

via @GoogleNews"
How the coronavirus took North Vancouver’s Lynn Valley Care Centre https://t.co/H6fVYiWZZr
These graphics are from the #COVID_19 flyer we are distributing to low income communities across Metro Vancouver. Download and read the complete flyer here. https://t.co/j253xduqBw
"""Our beer community is strong and we will get through this together.”

https://t.co/YRzuKLLV44"
"@PattyJadhu Repeat information about 'low risk' has contributed tothe general public seeing it as just that, low risk and in the process, highly infectious #coronavirus has spread, esp. at travel hub such  in #Vancouver #LowerMainland #bc and #Toronto  #cdnpoli https://t.co/cK0zh1RB9B"
I guess that’s one way to protect the driver and give a clear view of the sunny day. @TransLink bus in Metro #Vancouver #CoronavirusPandemic #Covid_19 https://t.co/TjcTIkaW26
COVID-19: Doctors pen letter urging Dr. Bonnie Henry to take stricter measures | Vancouver Sun https://t.co/tLgRWz4qJw
"You just know he'll deliver something no one else will. ""For The Sunday Edition, in splendid isolation, I’m Bill Richardson, standing upon my balcony, in Vancouver."" @billric36028987 https://t.co/n6m8t9rFKP"
Vancouver’s first drive-through COVID-19 test site opens for health-care workers https://t.co/2zOlpye9Lb
COVID-19 Drive-thru testing now open in Vancouver https://t.co/Xs4LCRJ1p2
Health care providers in Vancouver don’t have to leave their cars to get tested for COVID- 19 anymore https://t.co/Bt33L3ia1b https://t.co/C3SZ857poG
Health care providers in Vancouver don’t have to leave their cars to get tested for COVID- 19 anymore https://t.co/dhTydfb30W https://t.co/mbEuARqmpl
"""None of us have operated in a pandemic, so this is new grounds for all of us,"" said their CEO in a letter to customers.

https://t.co/COzl6h2BfI"
"Daily Hive: Starbucks is officially closing all of its cafes across Canada | Dished.
https://t.co/38tC5WOxjl

via @GoogleNews"
"The first drive-through testing for front line workers is now up as of Saturday and is running in a parking lot just off West 33rd Avenue close to Willow Street.

https://t.co/XQvX4Rfor8

 #canucks"
"These careless people will transmit the virus to many who are careful. It has to stop. #covid19 @CDCofBC

""Call people out:"" Dr. Bonnie Henry wants us to get serious about social distancing https://t.co/hNR9TVkUYR"
"If you’re in Vancouver, check out the https://t.co/qCW0bSpI2z — a solidarity and resource exchange on Coast Salish lands — to support mutual aid efforts + resource exchange projects like Mutual Aid for Metro Vancouver and COVID-19 Coming Together #canada  https://t.co/niwvIeXKGQ"
"The move affects routes serving Metro Vancouver's ferry terminals.

https://t.co/cDP95C5lDO"
COVID-19 Drive-thru testing now open in Vancouver - via @News1130 https://t.co/G5fJvSTh0B
"With 74 new COVID-19 cases in B.C., Dr. Bonnie Henry orders salons, spas, tattoo shops, and more to close #CdnHealth #BChealth #COVID19BC #COVID19Vancouver #yvrstyle #Vancouver #BritishColumbia #coronavirusCanada
https://t.co/uyM8J24V7f"
@CityofVancouver How can we report Vancouver restaurants at full-service - with patio's no less?! #Covid_19 #COVIDbc @jjhorgan
"The studio sent out an email encouraging people to take classes in contravention of the provincial state of emergency declaration.

https://t.co/JFGWDnUirh"
"@SpencerFernando @ezralevant The Vancouver airport president said he would stay open, “Come hell, high water or Covid-19. On Calgary’s airport web site, people are asked to self quarantine even if feeling well for 14 days after flying. Apparently, the honour system???
https://t.co/FIH2Iuuv4a"
Fresh air time in Stanley Park. Fairly busy but great majority respecting social distance. Don't believe those camera angles that make it look otherwise. Vancouver cares.  #Coronavirus https://t.co/18Dp002p7i
"With 74 new COVID-19 cases in B.C., Dr. Bonnie Henry orders salons, spas, tattoo shops, and more to close #COVID19Canada #COVID19BC #COVID19Vancouver #Vancouver #BritishColumbia 
https://t.co/dnbEohiLof"
"My daughter is an hour away from Vancouver.
Lots of cancellations and changes but thankfully she’s nearly home ✈️
#canada #Leeds #visiting #30th #coronavirus https://t.co/t2cykGrYr7"
"Social distancing. Its not funny. 
#socialdistancing #covid_19  #Vancouver #publicart #coronavirus https://t.co/75ZxDJdN0k"
"Social distancing. Its not funny. 
.
.
.
#socialdistancing #saturgay #covid_19 #Vancouver #EnglishBay #funny #publicart #coronavirus @ A-maze-ing Laughter https://t.co/BTKmNhDknj"
Just went grocery shopping in downtown Vancouver on a Saturday afternoon during this #Covid_19 pandemic. The store was busy. But they limited the amount of people allowed inside and have limits on the amount of some items you can buy. I was shocked at how stocked it was....
"With 74 new COVID-19 cases in B.C., Dr. Bonnie Henry orders salons, spas, tattoo shops, and more to close #COVID19BC #COVID19Vancouver #Vancouver #BC
https://t.co/QGKurHf8Go"
"A fellow Product Manager launched a Vancouver fundraiser helping those most impacted by COVID-19 — filling an urgent need before government funding begins in April. If you are able, please consider donating: https://t.co/ahfMsHpVQW. If not able, social distance &amp; wash hands.🙏"
"The Lynn Valley Care Centre is ground zero for B.C.'s coronavirus battle, with 37 elderly residents now diagnosed with COVID-19. Nine of them have died.

https://t.co/tk8jRogqG8"
"Dr. Johnson is asked about the Vancouver dental conference that produced positive #COVID19 cases. She says there have been ""a handful"" of positive cases linked back to that conference. #ableg #yyc 

You can watch it live on @CTVCalgary's site: https://t.co/Hqb1d5ZVe1"
"How many cases related to the Pacific Dental Conference in Vancouver? 

Not sure on the number, but they are aware of several cases. #yyc #yeg #coronavirus 

Working through dental college and the public health tracing to track."
"B.C. orders all salons, parlours closed as 74 new COVID-19 cases reported - Economy, Law &amp; Politics | Business in Vancouver https://t.co/T0mmKwfHpR"
"Catholic masses across the archdiocese will no longer be held in front of public congregations, beginning today.

https://t.co/xEPO4Ypxfg"
"The community center converted to a line ordered meal take out window with numbered #food cards. Cash works too. Maybe shorting a #coffee per meal !

#Vancouver #Corona #Virus 
#CoronavirusOutbreak  #COVID19 #WuhanVirus #WuhanCoronavirus #WuhanCoronavirusOutbreak
#CoronaVirus"
".@johnccoupar STILL wants Oppenheimer Park to be cleared. This is next-level inhumanity. #vanpoli
""Coupar can’t say whether he’s worried about a potential outbreak of coronavirus at the homeless camp at Vancouver’s Oppenheimer Park."" 
https://t.co/2rh4u2zXwP via @georgiastraight"
".@kennedystewart Mayor Kennedy, we need your help. I'm a Port Moody science journalist and #COVID-19 correspondent. We have a situation here. Vancouver and suburbs are NOT taking social distancing seriously or DO NOT UNDERSTAND IT. Do you want an Italy situation in your city?"
"@MollerDennis @heathrodgirs The number of covid-19 infections is about to absolutely explode in #Vancouver thanks to absolutely negligent and incompetent leadership. This could have been prevented. 
The clock is ticking...
@JustinTrudeau"
"Hang in there, film friends, we can do this!

https://t.co/vAVMgUWN68"
"""He was shut down and was told he's not allowed to speak of these things and everyone who was involved in that case was also told that their jobs could be at stake if they were informing the public that we now have the coronavirus here in town""

https://t.co/yi9vHS1wlK"
"Excellent article. Make no mistake, #Covid_19 has been spreading throughout the #Vancouver community for as long as #Seattle. We are still only testing those who are really ill, when mass testing needed to begin weeks ago. It is an illusion this was ever under control. 
#StayHome https://t.co/dpsRRjhFHR"
"Yo @JustinTrudeau, I have an idea. 
Call a national two week quarantine, then order @cbc to replay the 2010 Vancouver Olympics as though they’re happening live. Two weeks from now, COVID-19 will be way down in Canada and national pride will be wayyy high. 
You’re welcome."
"Already, Trump is handing-out “deals” to the usual suspects.
Shouldn’t people be first?

Video: Naomi Klein on coronavirus capitalism—and how to beat it | Georgia Straight Vancouver's News &amp; Entertainment Weekly https://t.co/3W3IBfOOI0"
Dominos Pizza staff in West Vancouver have dirty unwashed hands. Not wearing gloves and masks during this Covid-19 pandemic. Saw few workers wipe their nose and foreheads with their bare hands. Totally unacceptable today! #dominos #convid19 #dirtyhands https://t.co/xHeOvXEQPX
Black in BC Community Support Fund for COVID-19 https://t.co/TAzpwREVCP
"COVID-19 Need to Know: 

🆕 We have closed basketball and volleyball courts in parks and beaches. Our crews are working hard to access each of the courts in a timely fashion. Please help us spread the word and please do your part by staying off courts.

#Vancouver https://t.co/iSgsCk70Ci"
Coronavirus: Long-term care workers barred from working multiple jobs by Vancouver Coastal Health https://t.co/iZHu8uEs6b
"“Vancouver, Victoria, Nanaimo, Saskatoon, Brandon, Kingston, Peterborough, Timmins, St. John’s, Halifax, Hamilton, Kingston, Mississauga, Guelph, &amp; Montreal have all implemented fare free transit to encourage social distancing.”

#covidbc #transit ❤️🚎 https://t.co/wGql8Ri29l"
"A great resource for mobility options in Metro Vancouver during the COVID-19.  First tip: stay home.  But if you have to move, walking and cycling are great options!   https://t.co/DN5M6qt6NW"
